scaffold	start	end	mid	sites	lnL
WW_tarseq_419_arrow	5717845	5721279	5719780	50	-976.93543
WW_tarseq_419_arrow	5721339	5728110	5725222	50	-858.25419
WW_tarseq_419_arrow	5728135	5731650	5729805	50	-966.07078
WW_tarseq_419_arrow	5731741	5734105	5732823	50	-743.80037
WW_tarseq_419_arrow	5734110	5737282	5735276	50	-821.38189
WW_tarseq_419_arrow	5737357	5742606	5739670	50	-701.11060
WW_tarseq_419_arrow	5742666	5747314	5745330	50	-615.61428
WW_tarseq_419_arrow	5747437	5750267	5748801	50	-900.59717
WW_tarseq_419_arrow	5750269	5753758	5751664	50	-1056.69256
WW_tarseq_419_arrow	5753770	5757014	5755116	50	-1037.64426
WW_tarseq_419_arrow	5757214	5761287	5759078	50	-716.39170
WW_tarseq_419_arrow	5761306	5766918	5762944	50	-1240.38617
WW_tarseq_419_arrow	5767027	5772047	5769191	50	-936.97352
WW_tarseq_419_arrow	5772067	5775453	5773338	50	-707.27720
WW_tarseq_419_arrow	5775542	5779570	5777498	50	-994.05483
WW_tarseq_419_arrow	5779585	5783061	5781228	50	-1026.04419
WW_tarseq_419_arrow	5783078	5786187	5785029	50	-729.45642
WW_tarseq_419_arrow	5786193	5789645	5788155	50	-877.95133
WW_tarseq_419_arrow	5789682	5798597	5793695	50	-941.08421
WW_tarseq_419_arrow	5798620	5802490	5800711	50	-702.34166
WW_tarseq_419_arrow	5802508	5805289	5804104	50	-793.73060
WW_tarseq_419_arrow	5805300	5808210	5807104	50	-636.68390
WW_tarseq_419_arrow	5808270	5811593	5810237	50	-1103.93712
WW_tarseq_419_arrow	5811885	5814435	5812769	50	-627.32750
WW_tarseq_419_arrow	5814514	5816500	5815424	50	-653.71446
WW_tarseq_419_arrow	5816597	5818833	5817785	50	-942.66977
WW_tarseq_419_arrow	5818846	5821541	5819899	50	-617.36144
WW_tarseq_419_arrow	5821556	5824397	5822839	50	-596.06233
WW_tarseq_419_arrow	5824414	5828244	5826149	50	-602.26394
WW_tarseq_419_arrow	5828245	5831100	5829833	50	-909.38712
WW_tarseq_419_arrow	5831130	5835574	5833793	50	-678.40557
WW_tarseq_419_arrow	5835595	5838509	5836974	50	-830.63707
WW_tarseq_419_arrow	5838512	5841031	5839814	50	-1017.62993
WW_tarseq_419_arrow	5841053	5842889	5841867	50	-1214.85611
WW_tarseq_419_arrow	5842966	5846984	5845693	50	-960.32903
WW_tarseq_419_arrow	5847011	5850556	5848949	50	-809.86962
WW_tarseq_419_arrow	5850598	5852754	5851808	50	-605.15005
WW_tarseq_419_arrow	5852826	5856910	5854532	50	-687.80807
WW_tarseq_419_arrow	5856933	5878717	5874954	50	-585.03953
WW_tarseq_419_arrow	5878734	5881864	5880281	50	-839.87311
WW_tarseq_419_arrow	5881911	5884455	5883295	50	-905.54448
WW_tarseq_419_arrow	5884530	5887591	5886176	50	-804.24137
WW_tarseq_419_arrow	5887641	5889226	5888500	50	-842.73711
WW_tarseq_419_arrow	5889230	5891360	5890230	50	-825.62159
WW_tarseq_419_arrow	5896145	5898586	5897261	50	-761.94505
WW_tarseq_419_arrow	5898760	5902281	5900615	50	-1119.84880
WW_tarseq_419_arrow	5902302	5904878	5903913	50	-923.81452
WW_tarseq_419_arrow	5904886	5906538	5905694	50	-915.62335
WW_tarseq_419_arrow	5906561	5909783	5908009	50	-862.16147
WW_tarseq_419_arrow	5909794	5911590	5910694	50	-803.43744
WW_tarseq_419_arrow	5911658	5913469	5912695	50	-997.35359
WW_tarseq_419_arrow	5913573	5915417	5914565	50	-1118.89076
WW_tarseq_419_arrow	5915442	5917211	5916186	50	-1096.52263
WW_tarseq_419_arrow	5917234	5921055	5919379	50	-1059.18286
WW_tarseq_419_arrow	5921348	5924906	5923055	50	-1037.72220
WW_tarseq_419_arrow	5924956	5928810	5926843	50	-1053.14129
WW_tarseq_419_arrow	5929108	5932188	5931200	50	-738.33501
WW_tarseq_419_arrow	5932230	5934287	5933387	50	-1088.17021
WW_tarseq_419_arrow	5934402	5936246	5935193	50	-957.86031
WW_tarseq_419_arrow	5936263	5941095	5937915	50	-692.40733
WW_tarseq_419_arrow	5941109	5943615	5942605	50	-927.93476
WW_tarseq_419_arrow	5943657	5946004	5944948	50	-733.74487
WW_tarseq_419_arrow	5946007	5948216	5947123	50	-923.45261
WW_tarseq_419_arrow	5948239	5950947	5949470	50	-1043.38060
WW_tarseq_419_arrow	5950955	5953382	5952200	50	-934.31167
WW_tarseq_419_arrow	5953444	5956488	5955405	50	-707.23817
WW_tarseq_419_arrow	5956497	5959119	5957801	50	-677.56472
WW_tarseq_419_arrow	5959155	5961367	5960447	50	-784.30504
WW_tarseq_419_arrow	5961370	5963098	5962040	50	-511.82813
WW_tarseq_419_arrow	5968708	5971092	5969733	50	-639.52562
WW_tarseq_419_arrow	5971108	5974288	5972447	50	-1010.47366
WW_tarseq_419_arrow	5974346	5977609	5976061	50	-583.62696
WW_tarseq_419_arrow	5977732	5982849	5981571	50	-484.78654
WW_tarseq_419_arrow	5982878	5984692	5983752	50	-333.19687
WW_tarseq_419_arrow	5984778	5988030	5986428	50	-618.36582
WW_tarseq_419_arrow	5988107	5990999	5989535	50	-931.21473
WW_tarseq_419_arrow	5991230	5992894	5992193	50	-998.62257
WW_tarseq_419_arrow	5992913	5995966	5994221	50	-651.90205
WW_tarseq_419_arrow	5995986	5998441	5997193	50	-478.96108
WW_tarseq_419_arrow	5998455	6000206	5999510	50	-581.34513
WW_tarseq_419_arrow	6000215	6002188	6001202	50	-802.48145
WW_tarseq_419_arrow	6002216	6004974	6003819	50	-1072.91905
WW_tarseq_419_arrow	6005018	6008458	6006904	50	-982.38676
WW_tarseq_419_arrow	6008524	6012883	6010636	50	-917.63144
WW_tarseq_419_arrow	6012901	6016084	6014526	50	-698.31082
WW_tarseq_419_arrow	6016095	6019315	6017809	50	-768.99624
WW_tarseq_419_arrow	6019431	6021849	6020727	50	-868.97997
WW_tarseq_419_arrow	6021868	6024899	6023792	50	-686.28943
WW_tarseq_419_arrow	6025068	6027518	6026209	50	-973.83600
WW_tarseq_419_arrow	6027703	6030502	6029106	50	-1222.89382
WW_tarseq_419_arrow	6030530	6033861	6032112	50	-808.59848
WW_tarseq_419_arrow	6033912	6036446	6035224	50	-844.67622
WW_tarseq_419_arrow	6036465	6038634	6037637	50	-813.20277
WW_tarseq_419_arrow	6038700	6046384	6041289	50	-712.96741
WW_tarseq_419_arrow	6046403	6048923	6047774	50	-455.76189
WW_tarseq_419_arrow	6048992	6052400	6050861	50	-507.16291
WW_tarseq_419_arrow	6052556	6055140	6053768	50	-852.15431
WW_tarseq_419_arrow	6055155	6057257	6056096	50	-648.08550
WW_tarseq_419_arrow	6057283	6059642	6058452	50	-1122.36373
WW_tarseq_419_arrow	6059713	6061816	6060725	50	-782.75099
WW_tarseq_419_arrow	6061835	6068806	6064876	50	-821.78218
WW_tarseq_419_arrow	6068848	6070461	6069822	50	-897.05033
WW_tarseq_419_arrow	6070500	6073719	6072212	50	-904.17233
WW_tarseq_419_arrow	6073812	6075873	6074803	50	-857.03250
WW_tarseq_419_arrow	6075887	6078692	6077004	50	-595.27908
WW_tarseq_419_arrow	6078702	6082098	6080792	50	-370.09486
WW_tarseq_419_arrow	6082116	6086303	6084224	50	-985.90010
WW_tarseq_419_arrow	6086346	6090379	6088258	50	-974.30288
WW_tarseq_419_arrow	6090393	6093299	6091971	50	-1008.60729
WW_tarseq_419_arrow	6093318	6097103	6094896	50	-1255.40536
WW_tarseq_419_arrow	6097117	6099167	6098020	50	-1311.06637
WW_tarseq_419_arrow	6099183	6101842	6100290	50	-1109.20869
WW_tarseq_419_arrow	6101844	6104261	6103038	50	-684.25129
WW_tarseq_419_arrow	6104339	6108068	6106443	50	-867.76329
WW_tarseq_419_arrow	6108148	6111394	6110050	50	-798.02805
WW_tarseq_419_arrow	6111395	6114314	6113286	50	-252.94657
WW_tarseq_419_arrow	6114374	6117569	6115526	50	-427.98576
WW_tarseq_419_arrow	6117767	6120845	6119382	50	NA
WW_tarseq_419_arrow	6120933	6124643	6122916	50	-1001.90282
WW_tarseq_419_arrow	6124684	6128142	6126065	50	-828.38792
WW_tarseq_419_arrow	6128309	6130742	6129896	50	-1081.36833
WW_tarseq_419_arrow	6130801	6134957	6132605	50	-772.85942
WW_tarseq_419_arrow	6135092	6139974	6138111	50	-493.02861
WW_tarseq_419_arrow	6140118	6143279	6141877	50	-698.68965
WW_tarseq_419_arrow	6143286	6147213	6144686	50	-599.67041
WW_tarseq_419_arrow	6147272	6150144	6148393	50	-738.32510
WW_tarseq_419_arrow	6150419	6152352	6151374	50	-490.14101
WW_tarseq_419_arrow	6152424	6155166	6153862	50	-899.42555
WW_tarseq_419_arrow	6155229	6158063	6157029	50	-718.31076
WW_tarseq_419_arrow	6158217	6163803	6160933	50	-949.45568
WW_tarseq_419_arrow	6163810	6165888	6164522	50	-795.50132
WW_tarseq_419_arrow	6166002	6169581	6167720	50	-804.96735
WW_tarseq_419_arrow	6169736	6178570	6172632	50	-726.65113
WW_tarseq_419_arrow	6178790	6186264	6183571	50	-639.93748
WW_tarseq_419_arrow	6186299	6190351	6188679	50	-550.37106
WW_tarseq_419_arrow	6190355	6193940	6191815	50	-670.39637
WW_tarseq_419_arrow	6193957	6197797	6195818	50	-791.76760
WW_tarseq_419_arrow	6197836	6203200	6201050	50	-584.75539
WW_tarseq_419_arrow	6203330	6206827	6205070	50	-754.32301
WW_tarseq_419_arrow	6206909	6211691	6210066	50	-549.19291
WW_tarseq_419_arrow	6211694	6215427	6213456	50	-628.42275
WW_tarseq_419_arrow	6215441	6218538	6217238	50	-688.75499
WW_tarseq_419_arrow	6218602	6223347	6220935	50	-676.48196
WW_tarseq_419_arrow	6223468	6228120	6226272	50	-672.27692
WW_tarseq_419_arrow	6228147	6230262	6229263	50	-618.07187
WW_tarseq_419_arrow	6230278	6234536	6231893	50	-532.92573
WW_tarseq_419_arrow	6234600	6242134	6237887	50	-700.48730
WW_tarseq_419_arrow	6242158	6249331	6246660	50	-495.58122
WW_tarseq_419_arrow	6249370	6253914	6252128	50	-556.18140
WW_tarseq_419_arrow	6253965	6257523	6256039	50	-477.12933
WW_tarseq_419_arrow	6257554	6260992	6259388	50	-442.09465
WW_tarseq_419_arrow	6261096	6263837	6262661	50	-757.85045
WW_tarseq_419_arrow	6263899	6267033	6264987	50	-750.12539
WW_tarseq_419_arrow	6267039	6271773	6268957	50	-618.66219
WW_tarseq_419_arrow	6271831	6274821	6273017	50	-822.11560
WW_tarseq_419_arrow	6274830	6278040	6276257	50	-547.52934
WW_tarseq_419_arrow	6278104	6281977	6279915	50	-340.60852
WW_tarseq_419_arrow	6282011	6285567	6283448	50	-278.60997
WW_tarseq_419_arrow	6285731	6288543	6287347	50	-415.74531
WW_tarseq_419_arrow	6288559	6292678	6290595	50	-514.62493
WW_tarseq_419_arrow	6292689	6296231	6294695	50	-605.30976
WW_tarseq_419_arrow	6296272	6304094	6297824	50	-838.29458
WW_tarseq_419_arrow	6304221	6313082	6307035	50	-546.16932
WW_tarseq_419_arrow	6313296	6316838	6315301	50	-590.44988
WW_tarseq_419_arrow	6316880	6320864	6318247	50	-367.46028
WW_tarseq_419_arrow	6321072	6327732	6324778	50	-546.96016
WW_tarseq_419_arrow	6327834	6333161	6330468	50	-289.70388
WW_tarseq_419_arrow	6333242	6337502	6335032	50	-586.34151
WW_tarseq_419_arrow	6337513	6344012	6341570	50	-343.73641
WW_tarseq_419_arrow	6344040	6357144	6348245	50	-477.79492
WW_tarseq_419_arrow	6357167	6373732	6366610	50	-558.52866
WW_tarseq_419_arrow	6373789	6380606	6376954	50	-417.84502
WW_tarseq_419_arrow	6380610	6386458	6383925	50	-701.47644
WW_tarseq_419_arrow	6386501	6394799	6389865	50	-390.52158
WW_tarseq_419_arrow	6395179	6403356	6399431	50	-528.48264
WW_tarseq_419_arrow	6403380	6408940	6405321	50	-377.90476
WW_tarseq_419_arrow	6409007	6414285	6411452	50	-330.64324
WW_tarseq_419_arrow	6414417	6419123	6416709	50	-349.74999
WW_tarseq_419_arrow	6419136	6424690	6421426	50	-203.73447
WW_tarseq_419_arrow	6424818	6430829	6427943	50	-272.09027
WW_tarseq_419_arrow	6430856	6434658	6432721	50	-207.67550
WW_tarseq_419_arrow	6434733	6438223	6436982	50	-272.39146
WW_tarseq_419_arrow	6438256	6443433	6440941	50	-357.36608
WW_tarseq_419_arrow	6443441	6446622	6444795	50	-398.81417
WW_tarseq_419_arrow	6446630	6456228	6448650	50	-381.95366
WW_tarseq_419_arrow	6456447	6460802	6459151	50	-276.94240
WW_tarseq_419_arrow	6460807	6465385	6462876	50	-318.24901
WW_tarseq_419_arrow	6465626	6470017	6467901	50	-460.03331
WW_tarseq_419_arrow	6470046	6478460	6474165	50	-300.66419
WW_tarseq_419_arrow	6478482	6485016	6481133	50	-433.28553
WW_tarseq_419_arrow	6485154	6493343	6490499	50	-569.08917
WW_tarseq_419_arrow	6493353	6496210	6494869	50	-900.58803
WW_tarseq_419_arrow	6496241	6499840	6497756	50	-781.32890
WW_tarseq_419_arrow	6500342	6503386	6501729	50	-853.17117
WW_tarseq_419_arrow	6503399	6506685	6504905	50	-434.60306
WW_tarseq_419_arrow	6506743	6509591	6507987	50	-374.30581
WW_tarseq_419_arrow	6509607	6512480	6510899	50	-403.10070
WW_tarseq_419_arrow	6512510	6525369	6520531	50	-687.73817
WW_tarseq_419_arrow	6525528	6530301	6528029	50	-812.24834
WW_tarseq_419_arrow	6530372	6534430	6532196	50	-608.48863
WW_tarseq_419_arrow	6534480	6542514	6538112	50	-778.01592
WW_tarseq_419_arrow	6542872	6545130	6543843	50	-889.98973
WW_tarseq_419_arrow	6545151	6547906	6546563	50	-1118.35624
WW_tarseq_419_arrow	6547918	6553980	6551868	50	-1013.28595
WW_tarseq_419_arrow	6554001	6556399	6555254	50	-807.60144
WW_tarseq_419_arrow	6556410	6559381	6557834	50	-700.49450
WW_tarseq_419_arrow	6559396	6562330	6560659	50	-727.40894
WW_tarseq_419_arrow	6562475	6564627	6563844	50	-819.33395
WW_tarseq_419_arrow	6564660	6567527	6566191	50	-899.91225
WW_tarseq_419_arrow	6567538	6576729	6573416	50	-832.93611
WW_tarseq_419_arrow	6576788	6579148	6577969	50	-686.69613
WW_tarseq_419_arrow	6579177	6581518	6580152	50	-707.52091
WW_tarseq_419_arrow	6581521	6584768	6583226	50	-792.00622
WW_tarseq_419_arrow	6584981	6586806	6586134	50	-1016.31731
WW_tarseq_419_arrow	6586819	6590236	6589071	50	-1284.32156
WW_tarseq_419_arrow	6590249	6593679	6591939	50	-1134.10561
WW_tarseq_419_arrow	6593690	6596355	6595435	50	-439.81189
WW_tarseq_419_arrow	6596367	6600086	6598297	50	NA
WW_tarseq_419_arrow	6600104	6603672	6602068	50	-609.26092
WW_tarseq_419_arrow	6603791	6605893	6604593	50	-782.31990
WW_tarseq_419_arrow	6605957	6610332	6608333	50	-567.62405
WW_tarseq_419_arrow	6610333	6618395	6613737	50	-362.96888
WW_tarseq_419_arrow	6618396	6622429	6620532	50	NA
WW_tarseq_419_arrow	6622449	6632267	6628899	50	-375.79720
WW_tarseq_419_arrow	6632268	6635274	6634177	50	-917.84243
WW_tarseq_419_arrow	6635443	6638078	6636755	50	-812.37497
WW_tarseq_419_arrow	6638135	6642580	6640670	50	-641.81755
WW_tarseq_419_arrow	6642721	6645366	6644081	50	-847.72413
WW_tarseq_419_arrow	6645379	6649067	6647215	50	-899.98477
WW_tarseq_419_arrow	6649281	6651304	6650375	50	-543.24326
WW_tarseq_419_arrow	6651318	6654242	6652790	50	-522.63242
WW_tarseq_419_arrow	6654251	6658182	6656285	50	-896.49842
WW_tarseq_419_arrow	6658214	6660666	6659703	50	-915.82931
WW_tarseq_419_arrow	6660668	6663149	6661664	50	-516.47733
WW_tarseq_419_arrow	6663180	6666304	6664414	50	-454.20207
WW_tarseq_419_arrow	6666321	6668598	6667657	50	-365.82389
WW_tarseq_419_arrow	6668636	6671815	6670009	50	-344.99398
WW_tarseq_419_arrow	6671830	6674589	6673234	50	-626.95315
WW_tarseq_419_arrow	6674830	6680676	6677166	50	-955.54217
WW_tarseq_419_arrow	6680732	6683089	6681793	50	-908.76132
WW_tarseq_419_arrow	6683095	6686591	6684839	50	-865.85048
WW_tarseq_419_arrow	6686669	6689164	6687712	50	-838.26647
WW_tarseq_419_arrow	6689215	6706731	6702203	50	-678.69320
WW_tarseq_419_arrow	6706789	6711191	6708562	50	-763.72365
WW_tarseq_419_arrow	6712232	6715117	6714066	50	-1048.66183
WW_tarseq_419_arrow	6715177	6718660	6717160	50	-793.84314
WW_tarseq_419_arrow	6719731	6726122	6722861	50	-574.97772
WW_tarseq_419_arrow	6726138	6729869	6728368	50	-912.87757
WW_tarseq_419_arrow	6730144	6733762	6731605	50	-872.92746
WW_tarseq_419_arrow	6733936	6736837	6735438	50	-992.03716
WW_tarseq_419_arrow	6736884	6743220	6739886	50	-966.76310
WW_tarseq_419_arrow	6743274	6747859	6745609	50	-695.36876
WW_tarseq_419_arrow	6748144	6753255	6750462	50	-668.99019
WW_tarseq_419_arrow	6753273	6756354	6754779	50	-1103.32077
WW_tarseq_419_arrow	6756355	6758935	6757619	50	-761.87098
WW_tarseq_419_arrow	6758986	6762367	6760660	50	-1198.20608
WW_tarseq_419_arrow	6762369	6766408	6764290	50	-1018.96540
WW_tarseq_419_arrow	6766489	6771066	6768688	50	-814.03819
WW_tarseq_419_arrow	6771113	6774642	6773342	50	-1001.95615
WW_tarseq_419_arrow	6774676	6776820	6775797	50	-1088.76680
WW_tarseq_419_arrow	6776826	6780709	6778722	50	-1062.00951
WW_tarseq_419_arrow	6780780	6783553	6782079	50	-920.13491
WW_tarseq_419_arrow	6783838	6792182	6787168	50	-1398.98561
WW_tarseq_419_arrow	6792206	6795886	6793608	50	-1132.90586
WW_tarseq_419_arrow	6795912	6799542	6798492	50	-916.66978
WW_tarseq_419_arrow	6799545	6803452	6801365	50	-658.18109
WW_tarseq_419_arrow	6803602	6808442	6805647	50	-844.35844
WW_tarseq_419_arrow	6808505	6814256	6811071	50	NA
WW_tarseq_419_arrow	6814269	6819449	6816762	50	-973.19946
WW_tarseq_419_arrow	6819451	6822668	6820870	50	-608.57480
WW_tarseq_419_arrow	6822681	6827728	6825163	50	-1038.78413
WW_tarseq_419_arrow	6827743	6830128	6829191	50	-808.72387
WW_tarseq_419_arrow	6830160	6835723	6834294	50	-1006.01217
WW_tarseq_419_arrow	6835745	6837925	6836857	50	-993.58040
WW_tarseq_419_arrow	6837935	6842516	6840209	50	-1143.37756
WW_tarseq_419_arrow	6842602	6848239	6845571	50	-838.30421
WW_tarseq_419_arrow	6848301	6851945	6850033	50	-1034.42835
WW_tarseq_419_arrow	6851982	6856217	6854026	50	-973.28224
WW_tarseq_419_arrow	6856238	6858910	6857936	50	-1144.26198
WW_tarseq_419_arrow	6858945	6868764	6862365	50	-987.14933
WW_tarseq_419_arrow	6868854	6871178	6869911	50	-948.52763
WW_tarseq_419_arrow	6871182	6873824	6872648	50	-591.21386
WW_tarseq_419_arrow	6873903	6876532	6875254	50	-586.28229
WW_tarseq_419_arrow	6876536	6880097	6878064	50	-697.44384
WW_tarseq_419_arrow	6880117	6889920	6881840	50	-780.41403
WW_tarseq_419_arrow	6889924	6891360	6890580	50	-413.41551
WW_tarseq_419_arrow	6891390	6894069	6892680	50	-992.97897
WW_tarseq_419_arrow	6894080	6896200	6895072	50	-877.62434
WW_tarseq_419_arrow	6896218	6898347	6897142	50	-545.00734
WW_tarseq_419_arrow	6898431	6900268	6899330	50	-761.18483
WW_tarseq_419_arrow	6900323	6902653	6901701	50	-775.21311
WW_tarseq_419_arrow	6902701	6904857	6903697	50	-1016.77856
WW_tarseq_419_arrow	6904880	6908227	6906478	50	-697.78061
WW_tarseq_419_arrow	6908503	6912523	6910367	50	-1071.13672
WW_tarseq_419_arrow	6912526	6915569	6914156	50	-700.62736
WW_tarseq_419_arrow	6915597	6917677	6916599	50	-763.07464
WW_tarseq_419_arrow	6917867	6922645	6920030	50	-892.73520
WW_tarseq_419_arrow	6922659	6924556	6923619	50	-710.01353
WW_tarseq_419_arrow	6924591	6927998	6926178	50	-649.68156
WW_tarseq_419_arrow	6928108	6931012	6929592	50	-930.37893
WW_tarseq_419_arrow	6931042	6933253	6932336	50	-806.50903
WW_tarseq_419_arrow	6933260	6935935	6934304	50	-879.99616
WW_tarseq_419_arrow	6936001	6939567	6937741	50	-1158.46361
WW_tarseq_419_arrow	6939942	6958426	6946829	50	-911.99813
WW_tarseq_419_arrow	6958444	7015728	6974948	50	-1035.68855
WW_tarseq_419_arrow	7015747	7087881	7029932	50	-993.56954
WW_tarseq_419_arrow	7087904	7091389	7089789	50	-927.43222
WW_tarseq_419_arrow	7091397	7093987	7092660	50	-755.78722
WW_tarseq_419_arrow	7094004	7099056	7095629	50	-755.25785
WW_tarseq_419_arrow	7099057	7101380	7100318	50	-799.75959
WW_tarseq_419_arrow	7101417	7105352	7102985	50	-1090.02654
WW_tarseq_419_arrow	7105627	7108433	7106792	50	-978.75800
WW_tarseq_419_arrow	7108828	7117454	7113316	50	-1006.92913
WW_tarseq_419_arrow	7117556	7122567	7119901	50	-911.14752
WW_tarseq_419_arrow	7122617	7126908	7124284	50	-675.18586
WW_tarseq_419_arrow	7128172	7135194	7131460	50	-989.41135
WW_tarseq_419_arrow	7135229	7143248	7137537	50	-965.31984
WW_tarseq_419_arrow	7143251	7150904	7147976	50	-1079.72617
WW_tarseq_419_arrow	7150915	7155148	7153317	50	-876.31443
WW_tarseq_419_arrow	7155154	7160129	7157962	50	-1030.10707
WW_tarseq_419_arrow	7160145	7165747	7162101	50	-1013.65094
WW_tarseq_419_arrow	7165758	7169125	7167334	50	-555.89546
WW_tarseq_419_arrow	7169200	7180972	7172022	50	-815.36354
WW_tarseq_419_arrow	7180981	7185052	7182852	50	-791.00556
WW_tarseq_419_arrow	7185129	7195629	7192527	50	-973.30990
WW_tarseq_419_arrow	7195638	7198161	7196961	50	-863.27138
WW_tarseq_419_arrow	7198162	7204134	7200657	50	NA
WW_tarseq_419_arrow	7204140	7206187	7205196	50	-1208.69074
WW_tarseq_419_arrow	7206253	7208933	7207818	50	-887.94749
WW_tarseq_419_arrow	7208939	7211690	7210320	50	-635.91283
WW_tarseq_419_arrow	7211748	7214871	7213465	50	-878.83801
WW_tarseq_419_arrow	7214875	7217498	7216226	50	-821.52338
WW_tarseq_419_arrow	7217499	7219831	7218556	50	-655.57245
WW_tarseq_419_arrow	7219901	7222212	7221149	50	-655.92026
WW_tarseq_419_arrow	7222224	7223726	7222908	50	-745.45765
WW_tarseq_419_arrow	7223728	7225490	7224795	50	-600.53282
WW_tarseq_419_arrow	7225494	7227606	7226587	50	-815.82157
WW_tarseq_419_arrow	7227614	7229341	7228481	50	-824.84374
WW_tarseq_419_arrow	7229354	7230733	7230117	50	-786.33843
WW_tarseq_419_arrow	7230870	7233881	7232216	50	-889.74632
WW_tarseq_419_arrow	7234004	7237418	7235435	50	-875.80728
WW_tarseq_419_arrow	7237419	7241863	7240440	50	-1122.01871
WW_tarseq_419_arrow	7241871	7244804	7243575	50	-856.69974
WW_tarseq_419_arrow	7244930	7257578	7255473	50	-733.96284
WW_tarseq_419_arrow	7257588	7259661	7258852	50	-910.10898
WW_tarseq_419_arrow	7259673	7262211	7261131	50	-899.07755
WW_tarseq_419_arrow	7262266	7264093	7263298	50	-748.83148
WW_tarseq_419_arrow	7264111	7266333	7265440	50	-1033.57160
WW_tarseq_419_arrow	7266346	7269075	7268108	50	-593.10557
WW_tarseq_419_arrow	7269153	7271699	7270716	50	-784.34104
WW_tarseq_419_arrow	7271765	7273970	7272857	50	-1013.31615
WW_tarseq_419_arrow	7274000	7276953	7275716	50	-888.21439
WW_tarseq_419_arrow	7277044	7280098	7278741	50	-674.13512
WW_tarseq_419_arrow	7280261	7283320	7282197	50	-835.04094
WW_tarseq_419_arrow	7283348	7291497	7287491	50	-1178.55957
